link,price,title,location,post-date,bedrooms,bathrooms,receptions
https://www.zoopla.co.uk//to-rent/details/58826663/,"£1,404 pcm",3 bed terraced house to rent,"Selly Oak, Birmingham B29",Listed on 7th Jun 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/58800860/,"£1,995 pcm",5 bed terraced house to rent,"Pershore Road, Selly Park, Birmingham B29",Listed on 4th Jun 2021,5,1,N/A
https://www.zoopla.co.uk//to-rent/details/58798732/,"£1,890 pcm",2 bed flat to rent,"Upper Marshall Street, Birmingham B1",Listed on 3rd Jun 2021,2,1,N/A
https://www.zoopla.co.uk//to-rent/details/58794835/,£425 pcm,Room to rent,"Brisbane Road, Smethwick B67",Listed on 3rd Jun 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58787911/,"£1,386 pcm",4 bed property to rent,"Warwards Lane, Birmingham B29",Listed on 2nd Jun 2021,4,2,1
https://www.zoopla.co.uk//to-rent/details/58781701/,£433 pcm,6 bed property to rent,"Bournbrook Road, Selly Oak, Birmingham B29",Listed on 2nd Jun 2021,6,3,1
https://www.zoopla.co.uk//to-rent/details/58745689/,£435 pcm,1 bed property to rent,"Reservoir Road, Selly Oak, Birmingham B29",Listed on 1st Jun 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58745691/,£435 pcm,Room to rent,"Reservoir Road, Selly Oak, Birmingham B29",Listed on 1st Jun 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58755134/,£900 pcm,2 bed flat to rent,"Apartment, Masshouse Plaza, Birmingham B5",Listed on 29th May 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/58752309/,£602 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 28th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58752244/,£602 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 28th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58752006/,£602 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B20",Listed on 28th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58751057/,£602 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 28th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58750885/,£602 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 28th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58750777/,£602 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 28th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58750731/,£602 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 28th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58750572/,£602 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 28th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58750557/,£602 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 28th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58747525/,£325 pcm,3 bed semi-detached house to rent,"Strathdene Road, Selly Oak, Birmingham B29",Listed on 28th May 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/58737300/,"£2,392 pcm",6 bed terraced house to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 27th May 2021,6,2,1
https://www.zoopla.co.uk//to-rent/details/58734802/,£625 pcm,1 bed flat to rent,"Stratford Road, Sparkhill, Birmingham B11",Listed on 27th May 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/54483990/,£725 pcm,Studio to rent,"Selly Oak, Birmingham, West Midlands B29",Listed on 26th May 2021,1,N/A,N/A
https://www.zoopla.co.uk//to-rent/details/58708490/,"£2,500 pcm",4 bed town house to rent,"Tenby Street North, Jewellery Quarter Birmingham B1",Listed on 25th May 2021,4,4,2
https://www.zoopla.co.uk//to-rent/details/58663769/,£325 pcm,3 bed maisonette to rent,"Hubert Croft, Selly Oak, Birmingham B29",Listed on 20th May 2021,3,1,N/A
https://www.zoopla.co.uk//to-rent/details/58635695/,"£2,800 pcm",4 bed terraced house to rent,"Goode Avenue, Birmingham B18",Listed on 17th May 2021,4,3,N/A
https://www.zoopla.co.uk//to-rent/details/58631481/,"£1,100 pcm",4 bed terraced house to rent,"26 Harrow Road, Selly Oak, Birmingham B29",Listed on 17th May 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/58621969/,£950 pcm,4 bed flat to rent,"Cape Hill, Smethwick B66",Listed on 16th May 2021,4,2,2
https://www.zoopla.co.uk//to-rent/details/52121638/,£520 pcm,Room to rent,"Impey Road, Northfield, Birmingham B31",Listed on 15th May 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58598658/,"£1,928 pcm",5 bed terraced house to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 13th May 2021,5,1,1
https://www.zoopla.co.uk//to-rent/details/58595617/,"£2,162 pcm",6 bed detached house to rent,"Carlyle Road, Birmingham B16",Listed on 13th May 2021,6,3,N/A
https://www.zoopla.co.uk//to-rent/details/58595458/,£550 pcm,1 bed flat to rent,"Alfred Road, Handsworth, Birmingham B21",Listed on 13th May 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58570914/,£563 pcm,Room to rent,"Croydon Road, Bournbrook, Birmingham B29",Listed on 11th May 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58565996/,"£2,947 pcm",6 bed terraced house to rent,"225 Dawlish Road, Selly Oak, Birmingham B29",Listed on 11th May 2021,6,5,2
https://www.zoopla.co.uk//to-rent/details/55813018/,£500 pcm,1 bed flat to rent,"Hagley Road West, Oldbury B68",Listed on 10th May 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/52903660/,£585 pcm,8 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 10th May 2021,8,8,N/A
https://www.zoopla.co.uk//to-rent/details/58515893/,£725 pcm,Studio to rent,"Bristol Road, Selly Oak, Birmingham B29",Listed on 6th May 2021,N/A,1,N/A
https://www.zoopla.co.uk//to-rent/details/58507467/,£40 pcm,Room to rent,"Deakins Road, Birmingham B25",Listed on 5th May 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58503264/,£650 pcm,1 bed flat to rent,"Alcester Road, Moseley B13",Listed on 5th May 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58503266/,£650 pcm,1 bed flat to rent,"Alcester Road, Moseley B13",Listed on 5th May 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/50710795/,£624 pcm,Room to rent,"Sherborne Grove, Birmingham, West Midlands B1",Listed on 28th Apr 2021,1,N/A,N/A
https://www.zoopla.co.uk//to-rent/details/52692566/,"£4,095 pcm",7 bed detached house to rent,"Blews Street, Birmingham, West Midlands B6",Listed on 28th Apr 2021,7,N/A,N/A
https://www.zoopla.co.uk//to-rent/details/58389512/,"£2,190 pcm",2 bed flat to rent,"Sherborne Street, Edgbaston, Birmingham B16",Listed on 23rd Apr 2021,2,2,N/A
https://www.zoopla.co.uk//to-rent/details/58364007/,£675 pcm,Room to rent,"High Brow, Harborne, Birmingham, West Midlands B17",Listed on 21st Apr 2021,1,N/A,N/A
https://www.zoopla.co.uk//to-rent/details/58355702/,"£2,492 pcm",5 bed shared accommodation to rent,"25 Elvetham Road, Birmingham B15",Listed on 21st Apr 2021,5,3,1
https://www.zoopla.co.uk//to-rent/details/58355372/,£350 pcm,4 bed shared accommodation to rent,"Queens Avenue, Birmingham B18",Listed on 21st Apr 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/57288047/,£43 pcm,Room to rent,"Golden Hillock Road, Sparkbrook, Birmingham B11",Listed on 19th Apr 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/57212453/,£43 pcm,Room to rent,"Newton Road, Sparkhill, Birmingham B11",Listed on 15th Apr 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58284279/,£60 pcm,4 bed shared accommodation to rent,"Perrott Street, Winson Green B18",Listed on 14th Apr 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/49736956/,£399 pcm,4 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 14th Apr 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/58271236/,£750 pcm,1 bed flat to rent,"Startford Road, Hall Green B28",Listed on 13th Apr 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/53006324/,£412 pcm,5 bed property to rent,"George Road, Edgbaston, Birmingham B29",Listed on 13th Apr 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/49261539/,£425 pcm,3 bed property to rent,"Dartmouth Road, Selly Oak, Birmingham B29",Listed on 8th Apr 2021,3,1,N/A
https://www.zoopla.co.uk//to-rent/details/49337185/,£589 pcm,8 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 8th Apr 2021,8,8,N/A
https://www.zoopla.co.uk//to-rent/details/49382799/,£542 pcm,6 bed property to rent,"Dartmouth Road, Selly Oak, Birmingham B29",Listed on 8th Apr 2021,6,6,N/A
https://www.zoopla.co.uk//to-rent/details/58203565/,£390 pcm,Room to rent,"Warwards Lane, Selly Oak B29",Listed on 6th Apr 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58203194/,"£1,170 pcm",1 bed terraced house to rent,"Warwards Lane, Selly Oak B29",Listed on 6th Apr 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58201636/,£600 pcm,1 bed flat to rent,"1578 Pershore Road, Selly Oak, Birmingham B30",Listed on 6th Apr 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58196055/,£100 pcm,Room to rent,"Gracemere Crescent, Birmingham B28",Listed on 5th Apr 2021,1,2,N/A
https://www.zoopla.co.uk//to-rent/details/58174598/,"£1,005 pcm",4 bed terraced house to rent,"Selly Hill Road, Birmingham, 7DL- Student Property B29",Listed on 1st Apr 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/58166541/,"£2,513 pcm",4 bed flat to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 1st Apr 2021,4,4,1
https://www.zoopla.co.uk//to-rent/details/58166441/,"£3,770 pcm",6 bed flat to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 1st Apr 2021,6,6,1
https://www.zoopla.co.uk//to-rent/details/52693468/,"£3,400 pcm",Detached house to rent,"Calthorpe Road, Edgbaston, Birmingham B15",Listed on 1st Apr 2021,N/A,N/A,N/A
https://www.zoopla.co.uk//to-rent/details/58166116/,"£3,142 pcm",5 bed flat to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 1st Apr 2021,5,5,1
https://www.zoopla.co.uk//to-rent/details/49337096/,£563 pcm,6 bed property to rent,"Bournbrook Road, Selly Oak, Birmingham B29",Listed on 1st Apr 2021,6,6,N/A
https://www.zoopla.co.uk//to-rent/details/49413994/,£542 pcm,6 bed property to rent,"Coronation Road, Selly Oak, Birmingham B29",Listed on 1st Apr 2021,6,6,N/A
https://www.zoopla.co.uk//to-rent/details/58160333/,"£1,000 pcm",4 bed terraced house to rent,"Selly Hill Road, Birmingham, 7DL- Student Property B29",Listed on 31st Mar 2021,4,1,N/A
https://www.zoopla.co.uk//to-rent/details/58157440/,"£2,579 pcm",7 bed terraced house to rent,"Bournbrook Road, Selly Oak, Birmingham B29",Listed on 31st Mar 2021,7,2,1
https://www.zoopla.co.uk//to-rent/details/58156565/,"£1,842 pcm",5 bed end terrace house to rent,"Reservoir Road, Birmingham B16",Listed on 31st Mar 2021,5,2,N/A
https://www.zoopla.co.uk//to-rent/details/58144718/,"£1,170 pcm",3 bed terraced house to rent,"Student Property 2022-2023 Harborne, Birmingham B17",Listed on 30th Mar 2021,3,2,1
https://www.zoopla.co.uk//to-rent/details/49465018/,£438 pcm,6 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 30th Mar 2021,6,2,N/A
https://www.zoopla.co.uk//to-rent/details/58128923/,"£1,842 pcm",5 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 29th Mar 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/58126897/,"£1,560 pcm",4 bed property to rent,"Water Mill Close, Selly Oak, Birmingham B29",Listed on 29th Mar 2021,4,4,N/A
https://www.zoopla.co.uk//to-rent/details/58098573/,£368 pcm,Room to rent,"Hubert Road, Selly Oak B29",Listed on 25th Mar 2021,1,2,1
https://www.zoopla.co.uk//to-rent/details/58098491/,£390 pcm,4 bed terraced house to rent,"Hubert Road, Selly Oak B29",Listed on 25th Mar 2021,4,2,1
https://www.zoopla.co.uk//to-rent/details/58070715/,£469 pcm,Room to rent,"Dawlish Road, Selly Oak B29",Listed on 23rd Mar 2021,1,3,1
https://www.zoopla.co.uk//to-rent/details/58068287/,£950 pcm,3 bed terraced house to rent,"Westfield Road, Kings Heath, Birmingham B14",Listed on 23rd Mar 2021,3,1,2
https://www.zoopla.co.uk//to-rent/details/58065972/,"£3,792 pcm",7 bed terraced house to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 23rd Mar 2021,7,6,1
https://www.zoopla.co.uk//to-rent/details/49494966/,£533 pcm,5 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 23rd Mar 2021,5,5,N/A
https://www.zoopla.co.uk//to-rent/details/58057706/,£563 pcm,8 bed property to rent,"Hubert Road, Birmingham, West Midlands B29",Listed on 22nd Mar 2021,8,8,1
https://www.zoopla.co.uk//to-rent/details/58053023/,£545 pcm,Room to rent,"Room 7 - Burton Chambers, 2 Dale Road, Selly Oak, Birmingham B29",Listed on 22nd Mar 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58052970/,£560 pcm,Room to rent,"Room 3 - Burton Chambers, 2 Dale Road, Selly Oak, Birmingham B29",Listed on 22nd Mar 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/58018412/,£347 pcm,5 bed property to rent,"Lodge Hill Road, Selly Oak, Birmingham B29",Listed on 18th Mar 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/58016006/,£325 pcm,4 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 18th Mar 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/58984397/,£975 pcm,3 bed semi-detached house to rent,"38A Birmingham Road, Great Barr, Birmingham B43",Listed on 17th Mar 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/57992135/,£100 pcm,Room to rent,"Frances Road, Erdington, Birmingham B23",Listed on 16th Mar 2021,1,2,N/A
https://www.zoopla.co.uk//to-rent/details/57986455/,£347 pcm,3 bed property to rent,"Poole Crescent, Harborne, Birmingham B17",Listed on 16th Mar 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/57978404/,"£1,278 pcm",1 bed flat to rent,"School Road, Moseley, Birmingham B13",Listed on 15th Mar 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/57978216/,£500 pcm,Room to rent,"Rotton Park Road, Edgbaston, Birmingham B16",Listed on 15th Mar 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/49592029/,£602 pcm,6 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 15th Mar 2021,6,N/A,1
https://www.zoopla.co.uk//to-rent/details/57965638/,£355 pcm,3 bed property to rent,"Lottie Road, Selly Oak, Birmingham B29",Listed on 13th Mar 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/50574955/,£390 pcm,Room to rent,"Selsey Road, Edgbaston, Birmingham B17",Listed on 11th Mar 2021,1,2,N/A
https://www.zoopla.co.uk//to-rent/details/57918083/,£500 pcm,Studio to rent,"Handsworth Wood Road, Birmingham B20",Listed on 9th Mar 2021,N/A,1,N/A
https://www.zoopla.co.uk//to-rent/details/57914046/,"£2,000 pcm",6 bed terraced house to rent,"Bournville Lane, Stirchley, Birmingham B30",Listed on 9th Mar 2021,6,3,1
https://www.zoopla.co.uk//to-rent/details/57903924/,£416 pcm,4 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 8th Mar 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/57902406/,"£1,600 pcm",4 bed terraced house to rent,"Grosvenor Road, Harborne, Birmingham B17",Listed on 8th Mar 2021,4,1,2
https://www.zoopla.co.uk//to-rent/details/57895313/,"£1,675 pcm",Detached house to rent,"Metchley Drive, Harborne, Birmingham B17",Listed on 7th Mar 2021,N/A,N/A,N/A
https://www.zoopla.co.uk//to-rent/details/57878242/,£541 pcm,1 bed flat to rent,"Jenkins Street, Small Heath, Birmingham B10",Listed on 5th Mar 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/57877741/,"£2,058 pcm",5 bed semi-detached house to rent,"281 Heeley Road, Selly Oak, Birmingham B29",Listed on 5th Mar 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/57874747/,"£1,733 pcm",4 bed terraced house to rent,"Leslie Road, Birmingham B16",Listed on 4th Mar 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/57874687/,"£1,733 pcm",4 bed terraced house to rent,"Reservoir Road, Birmingham B16",Listed on 4th Mar 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/57874632/,"£1,625 pcm",4 bed terraced house to rent,"Monument Road, Birmingham B16",Listed on 4th Mar 2021,4,2,1
https://www.zoopla.co.uk//to-rent/details/57874504/,"£1,430 pcm",3 bed terraced house to rent,"Parker Street, Birmingham B16",Listed on 4th Mar 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/56664701/,£563 pcm,5 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 3rd Mar 2021,5,5,N/A
https://www.zoopla.co.uk//to-rent/details/57844379/,£650 pcm,8 bed terraced house to rent,"11 St Edwards Road, Selly Oak, Birmingham B29",Listed on 2nd Mar 2021,8,8,1
https://www.zoopla.co.uk//to-rent/details/57834129/,£628 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 1st Mar 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/57833794/,£628 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 1st Mar 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/57833345/,£628 pcm,1 bed property to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 1st Mar 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/57833316/,£650 pcm,2 bed flat to rent,"Hobmoor Road, Birmingham B10",Listed on 1st Mar 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/57816182/,"£2,477 pcm",2 bed flat to rent,"Broad Street, Birmingham B15",Listed on 27th Feb 2021,2,2,1
https://www.zoopla.co.uk//to-rent/details/57814445/,£65 pcm,Room to rent,"Ladywood Middleway, Birmingham City Centre B16",Listed on 26th Feb 2021,N/A,1,N/A
https://www.zoopla.co.uk//to-rent/details/49741823/,£433 pcm,6 bed semi-detached house to rent,"Harborne Lane, Harborne, Birmingham B17",Listed on 26th Feb 2021,6,2,1
https://www.zoopla.co.uk//to-rent/details/57799410/,£854 pcm,1 bed flat to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 25th Feb 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/57783610/,£675 pcm,7 bed flat to rent,"Selly Oak, Birmingham, West Midlands B29",Listed on 24th Feb 2021,7,7,1
https://www.zoopla.co.uk//to-rent/details/57767386/,£100 pcm,Room to rent,"Frances Road, Erdington, Birmingham B23",Listed on 22nd Feb 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/57760142/,"£1,100 pcm",4 bed property to rent,"Langleys Road, Selly Oak, Birmingham B29",Listed on 22nd Feb 2021,4,1,2
https://www.zoopla.co.uk//to-rent/details/57758861/,£65 pcm,5 bed shared accommodation to rent,"Solihull Road, Sparkhill, Birmingham B11",Listed on 22nd Feb 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/39630878/,"£1,235 pcm",3 bed shared accommodation to rent,"Tiverton Road, Birmingham B29",Listed on 19th Feb 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/57728050/,"£1,800 pcm",2 bed flat to rent,"Apartment, Avoca Court, Cheapside, Deritend, Birmingham B12",Listed on 18th Feb 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/57718962/,"£2,123 pcm",5 bed terraced house to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 17th Feb 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/57718747/,"£2,457 pcm",7 bed terraced house to rent,"Dawlish Road, Birmingham B29",Listed on 17th Feb 2021,7,2,1
https://www.zoopla.co.uk//to-rent/details/57718514/,"£2,579 pcm",7 bed terraced house to rent,"Bournbrook Road, Selly Oak, Birmingham B29",Listed on 17th Feb 2021,7,2,1
https://www.zoopla.co.uk//to-rent/details/57012236/,"£2,880 pcm",3 bed flat to rent,"John Brooks Avenue, Birmingham B66",Listed on 17th Feb 2021,3,3,1
https://www.zoopla.co.uk//to-rent/details/57703042/,"£1,543 pcm",4 bed flat to rent,"Bristol Road, Selly Oak, Birmingham B29",Listed on 16th Feb 2021,4,1,N/A
https://www.zoopla.co.uk//to-rent/details/57700304/,£412 pcm,6 bed property to rent,"Rookery Road, Selly Oak, Birmingham B29",Listed on 15th Feb 2021,6,2,N/A
